Adsorbate,Action,Gibbs E,Border_voltage,Voltage,Index x,Index y,site_type,Timestamp
H,adsorb,0.0289301835000515,0.6710698164999485,0.025,0,0,ads_hol,0.008855104446411133
H,adsorb,0.22367671132087708,0.4763232886791229,0.025,0,1,ads_hol,0.00934600830078125
H,adsorb,0.0871802419424057,0.6128197580575943,0.025,0,2,ads_hol,0.009573221206665039
H,adsorb,0.1144988164305687,0.5855011835694313,0.025,0,3,ads_hol,0.009794950485229492
H,adsorb,0.43915000557899475,0.2608499944210052,0.025,0,4,ads_hol,0.009974002838134766
H,adsorb,-0.0058946493081748486,0.7058946493081748,0.025,0,5,ads_hol,0.010094165802001953
H,adsorb,-0.05760946869850159,0.7576094686985015,0.025,0,6,ads_hol,0.010241985321044922
H,adsorb,-0.03141869977116585,0.7314186997711658,0.025,0,7,ads_hol,0.01040506362915039
H,adsorb,0.32830023765563965,0.3716997623443603,0.025,0,8,ads_hol,0.010599136352539062
H,adsorb,0.41649386286735535,0.2835061371326446,0.025,0,9,ads_hol,0.010770082473754883
H,adsorb,0.510419487953186,0.18958051204681392,0.025,0,10,ads_hol,0.01081705093383789
H,adsorb,0.29218626022338867,0.4078137397766113,0.025,0,11,ads_hol,0.01085805892944336
H,adsorb,0.17853985726833344,0.5214601427316665,0.025,0,12,ads_hol,0.010898113250732422
H,adsorb,0.2478605955839157,0.45213940441608425,0.025,0,13,ads_hol,0.010936975479125977
H,adsorb,0.04114086553454399,0.658859134465456,0.025,0,14,ads_hol,0.01097416877746582
H,adsorb,-0.07287410646677017,0.7728741064667701,0.025,0,15,ads_hol,0.011012077331542969
H,adsorb,-0.07366593927145004,0.77366593927145,0.025,0,16,ads_hol,0.011049985885620117
H,adsorb,-0.049854032695293427,0.7498540326952934,0.025,0,17,ads_hol,0.011087179183959961
H,adsorb,0.07310627400875092,0.626893725991249,0.025,0,18,ads_hol,0.011123895645141602
H,adsorb,-0.0308383721858263,0.7308383721858263,0.025,0,19,ads_hol,0.011160135269165039
H,adsorb,0.4719069302082062,0.22809306979179378,0.025,0,20,ads_hol,0.011196136474609375
H,adsorb,0.4121875762939453,0.28781242370605464,0.025,0,21,ads_hol,0.01123189926147461
H,adsorb,0.41815483570098877,0.2818451642990112,0.025,0,22,ads_hol,0.01126718521118164
H,adsorb,-0.12215826660394669,0.8221582666039466,0.025,0,23,ads_hol,0.011303186416625977
H,adsorb,-0.01663433387875557,0.7166343338787555,0.025,0,24,ads_hol,0.011338949203491211
H,adsorb,0.35012906789779663,0.3498709321022033,0.025,0,25,ads_hol,0.011375188827514648
H,adsorb,0.43119096755981445,0.2688090324401855,0.025,0,26,ads_hol,0.011411190032958984
H,adsorb,0.41138991713523865,0.2886100828647613,0.025,0,27,ads_hol,0.011445999145507812
H,adsorb,0.17970120906829834,0.5202987909317016,0.025,0,28,ads_hol,0.011482000350952148
H,adsorb,-0.024904964491724968,0.7249049644917249,0.025,0,29,ads_hol,0.011518239974975586
H,adsorb,-0.11539354175329208,0.815393541753292,0.025,0,30,ads_hol,0.01155400276184082
H,adsorb,-0.12677857279777527,0.8267785727977752,0.025,0,31,ads_hol,0.01158905029296875
H,adsorb,0.012782881036400795,0.6872171189635992,0.025,0,32,ads_hol,0.011625289916992188
H,adsorb,-0.0645805299282074,0.7645805299282074,0.025,0,33,ads_hol,0.011660099029541016
H,adsorb,-0.010721364058554173,0.7107213640585541,0.025,0,34,ads_hol,0.011694192886352539
H,adsorb,0.4397715628147125,0.26022843718528743,0.025,0,35,ads_hol,0.011729240417480469
H,adsorb,0.03366820886731148,0.6663317911326885,0.025,0,36,ads_hol,0.011765003204345703
H,adsorb,-0.10392798483371735,0.8039279848337173,0.025,0,37,ads_hol,0.011800050735473633
H,adsorb,0.002429694402962923,0.697570305597037,0.025,0,38,ads_hol,0.011835098266601562
H,adsorb,0.16649535298347473,0.5335046470165252,0.025,0,39,ads_hol,0.011869192123413086
H,adsorb,0.2093486189842224,0.49065138101577754,0.025,0,40,ads_hol,0.01190495491027832
H,adsorb,0.4598523676395416,0.24014763236045833,0.025,0,41,ads_hol,0.01194000244140625
H,adsorb,-0.011109529994428158,0.7111095299944281,0.025,0,42,ads_hol,0.011976242065429688
H,adsorb,-0.07157839834690094,0.7715783983469009,0.025,0,43,ads_hol,0.01201009750366211
H,adsorb,-0.10369528830051422,0.8036952883005142,0.025,0,44,ads_hol,0.012046098709106445
H,adsorb,0.00718466192483902,0.6928153380751609,0.025,0,45,ads_hol,0.012082099914550781
H,adsorb,-0.11450853943824768,0.8145085394382476,0.025,0,46,ads_hol,0.01217198371887207
H,adsorb,0.11015067994594574,0.5898493200540542,0.025,0,47,ads_hol,0.012212038040161133
H,adsorb,-0.08411041647195816,0.7841104164719581,0.025,0,48,ads_hol,0.012251138687133789
H,adsorb,0.07342690974473953,0.6265730902552604,0.025,0,49,ads_hol,0.012290000915527344
H,adsorb,0.0883680209517479,0.6116319790482521,0.025,0,50,ads_hol,0.012328147888183594
H,adsorb,0.18958841264247894,0.510411587357521,0.025,0,51,ads_hol,0.012367010116577148
H,adsorb,-0.03848739713430405,0.738487397134304,0.025,0,52,ads_hol,0.01240396499633789
H,adsorb,0.23708301782608032,0.46291698217391963,0.025,0,53,ads_hol,0.012443065643310547
H,adsorb,0.04155381768941879,0.6584461823105812,0.025,0,54,ads_hol,0.012480974197387695
H,adsorb,-0.00696696899831295,0.7069669689983129,0.025,0,55,ads_hol,0.012519121170043945
H,adsorb,-0.09059774875640869,0.7905977487564086,0.025,0,56,ads_hol,0.012557029724121094
H,adsorb,0.4388192296028137,0.26118077039718623,0.025,0,57,ads_hol,0.012595176696777344
H,adsorb,0.17198768258094788,0.5280123174190521,0.025,0,58,ads_hol,0.012635231018066406
H,adsorb,-0.008609915152192116,0.7086099151521921,0.025,0,59,ads_hol,0.012673139572143555
H,adsorb,-0.07498688995838165,0.7749868899583816,0.025,0,60,ads_hol,0.012713193893432617
H,adsorb,-0.10688585042953491,0.8068858504295349,0.025,0,61,ads_hol,0.012751102447509766
H,adsorb,0.062321100383996964,0.637678899616003,0.025,0,62,ads_hol,0.012810945510864258
H,adsorb,0.21475891768932343,0.48524108231067653,0.025,0,63,ads_hol,0.012869119644165039
H,adsorb,0.19216258823871613,0.5078374117612838,0.025,0,64,ads_hol,0.012915849685668945
H,adsorb,0.3436139225959778,0.3563860774040222,0.025,0,65,ads_hol,0.01296091079711914
H,adsorb,0.41717827320098877,0.2828217267990112,0.025,0,66,ads_hol,0.013004064559936523
H,adsorb,0.3049735426902771,0.39502645730972286,0.025,0,67,ads_hol,0.013046026229858398
